user_input,retrieved_contexts,reference,context_precision,context_recall
ما هي الشروط التي تنظم توجيه الإخطار بإنهاء عقد العمل أثناء الإجازات؟,"['برغبته في انهاء العقد قبل مضي خمسه عشر يوما من تاريخ استنفاد العامل لاجازاته. فاذا شفي العامل قبل تمام الاخطار امتنع علي صاحب العمل انهاء العقد لمرض العامل.', 'يحظر علي صاحب العمل انهاء عقد العمل لمرض العامل الا اذا استنفد العامل اجازاته المرضيه وفقا لما يحدده قانون التامين الاجتماعي ، بالاضافه الي متجمد اجازاته السنويه المستحقه له. وعلي صاحب العمل ان يخطر العامل برغبته في انهاء العقد قبل مضي خمسه عشر يوما من تاريخ استنفاد العامل لاجازاته. فاذا شفي العامل']",وفقًا للمادة رقم 113 من قانون العمل المصري، لا يجوز توجيه الإخطار للعامل خلال الإجازات، ولا تحتسب مهلة الإخطار إلا من اليوم التالي لانتهاء الإجازة. إذا حصل العامل على إجازة مرضية خلال مهلة الإخطار تُوقف المهلة ولا يبدأ سريانها من جديد إلا بعد انتهاء الإجازة.,0.99999999995,0.0
كيف يمكن للأطراف المتنازعة التماس توجيه الوساطة في حال عدم قدرتهما على الوصول إلى اتفاق خلال المفاوضات الجماعية؟,"['علي الوسيط ان يبذل مساعيه للتقريب بين وجهات نظر طرفي النزاع، فاذا لم يتمكن من تحقيق ذلك كان عليه ان يقدم للطرفين كتابه ما يقترحه من توصيات لحل النزاع.', 'التوازن بين مصلحتيهما. فاذا لم يصل الطرفان الي اتفاق كان لاي منهما عرض الامر علي الجهه الاداريه المختصه لاتخاذ ما يلزم نحو اتباع اجراءات الوساطه وفقا لاحكام الماده (170) من هذا القانون.']",وفقًا للمادة رقم 170 من قانون العمل المصري، إذا لم تتم تسوية النزاع كليا خلال ثلاثين يوما من بدء المفاوضة، يجوز للطرفين أو أحدهما أو لمن يمثلهما التقدم بطلب إلى الجهة الإدارية المختصة لاتخاذ إجراءات الوساطة.,0.99999999995,1.0
ما هو الإجراء المتبع عندما ترفض الجهة الإدارية قيد اتفاقية العمل الجماعية؟,"['اذا رفضت الجهه الاداريه المختصه قيد الاتفاقيه وفق احكام الماده السابقه جاز لكل من طرفي الاتفاقيه اللجوء الي المحكمه الابتداءيه التي يقع بداءرتها محل العمل بطلب القيد وفق الاجراءات المعتاده لرفع الدعوي ، وذلك خلال ثلاثين يوما من تاريخ الاخطار بالرفض . فاذا قضت المحكمه بقيد الاتفاقيه وجب علي الجهه', 'يقع باطلا كل حكم يرد في الاتفاقيه الجماعيه يكون مخالفا لاحكام القانون او النظام العام او الاداب العامه. وفي حاله تعارض حكم في عقد العمل الفردي مع حكم مقابل في الاتفاقيه الجماعيه ، يسري الحكم الذي يحقق فاءده اكثر للعامل دون غيره.']",وفقًا للمادة رقم 159 من قانون العمل المصري، إذا رفضت الجهة الإدارية المختصة قيد الاتفاقية، يجوز لكل من طرفي الاتفاقية اللجوء إلى المحكمة الابتدائية التي يقع بدائرتها محل العمل بطلب القيد وفق الإجراءات المعتادة لرفع الدعوى، وذلك خلال ثلاثين يوما من تاريخ الإخطار بالرفض.,0.99999999995,1.0
كيف يمكن للطرفين في اتفاقية العمل الجماعية التعامل مع ظروف استثنائية تجعل تنفيذ الاتفاقية مرهقاً؟,"['اذا طرات ظروف استثناءيه غير متوقعه ترتب علي حدوثها ان تنفيذ احد الطرفين للاتفاقيه او لحكم من احكامها اصبح مرهقا وجب علي الطرفين سلوك طريق المفاوضه الجماعيه لمناقشه هذه الظروف والوصول الي اتفاق يحقق التوازن بين مصلحتيهما. فاذا لم يصل الطرفان الي اتفاق كان لاي منهما عرض الامر علي الجهه الاداريه', 'يلتزم طرفا الاتفاقيه الجماعيه بتنفيذها بطريقه تتفق مع ما يقتضيه حسن النيه وان يمتنعا عن القيام باي عمل او اجراء من شانه ان يعطل تنفيذ احكامها.']",وفقًا للمادة رقم 163 من قانون العمل المصري، إذا طرأت ظروف استثنائية غير متوقعة تجعل تنفيذ أحد الطرفين للاتفاقية مرهقًا، يجب على الطرفين سلوك طريق المفاوضة الجماعية لمناقشة هذه الظروف. إذا لم يتمكن الطرفان من الوصول إلى اتفاق، يمكن عرض الأمر على الجهة الإدارية المختصة لاتخاذ إجراءات الوساطة.,0.9999999999,1.0
ما هي الإجراءات القانونية التي يجب اتباعها عند أمن المنشأة الحيوية؟,"['مع مراعاه الاحكام الوارده بالكتاب السادس من هذا القانون ، تلتزم الجهه الاداريه المختصه بما ياتي: ۱ - اعداد جهاز متخصص للتفتيش علي المنشات يتشكل من اعضاء تتوافر فيهم المءهلات العلميه والخبره اللازمه في مجالات الطب والهندسه والعلوم وغيرها. ويتولي الجهاز المشار اليه مراقبه تنفيذ احكام السلامه والصحه', 'والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره']",وفقًا للمادة رقم 181 من قانون العمل المصري، عند عدم تسوية النزاع ودياً من خلال المفاوضة، لأي من طرفي النزاع في المنشآت الاستراتيجية والحيوية أن يطلب من الجهة الإدارية المختصة إحالته مباشرة إلى هيئة التحكيم، دون سلوك سبيل الوساطة، ويجب إحالة النزاع إلى هيئة التحكيم خلال أسبوع من تاريخ تقديم طلب التحكيم.,0.9999999999,0.0
كيف يضمن القانون الجزائري أن التوفيق المقترح يحقق الفائدة الأكبر للعامل في حالة تعارض بنود الاتفاقية والعقد الفردي؟,"['لا يجوز لصاحب العمل ان يخرج علي الشروط المتفق عليها في عقد العمل الفردي او اتفاقيه العمل الجماعيه ، او ان يكلف العامل بعمل غير متفق عليه الا اذا دعت الضروره الي ذلك منعا لوقوع حادث او لاصلاح ما نشا عنه او في حاله القوه القاهره، علي ان يكون ذلك بصفه مءقته ، وله ان يكلف العامل بعمل غير المتفق عليه اذا', 'تسري احكام هذا الباب علي العقد الذي يتعهد بمقتضاه عامل بان يعمل لدي صاحب العمل وتحت ادارته او اشرافه لقاء اجر.']",وفقًا للمادة رقم 154 من قانون العمل المصري، في حالة تعارض حكم في عقد العمل الفردي مع حكم في الاتفاقية الجماعية، يسري الحكم الذي يحقق فائدة أكبر للعامل دون غيره.,0.0,0.0
كيف يمكن للمنظمات النقابية الانضمام إلى اتفاقية عمل جماعية موجودة وما هي الشروط المطلوبة لذلك؟,"['للمنظمات النقابيه ، واصحاب الاعمال ومنظماتهم من غير طرفي الاتفاقيه الجماعيه الانضمام الي الاتفاقيه بعد نشرها بالوقاءع المصريه ، وذلك بناء علي اتفاق بين الطرفين الراغبين في الانضمام ودون حاجه الي موافقه طرفي الاتفاقيه الاصليين. ويكون الانضمام بطلب موقع من الطرفين يقدم الي الجهه الاداريه المختصه.', 'يجب ان تكون الاتفاقيه الجماعيه مكتوبه باللغه العربيه ، وان تعرض خلال خمسه عشر يوما من تاريخ توقيعها علي مجلس اداره النقابه العامه او الاتحاد العام لنقابات عمال مصر علي حسب الاحوال المقرره في قانون النقابات العماليه ، وتكون الموافقه عليها من ايهما بالاغلبيه المطلقه لاعضاء مجلس الاداره وذلك خلال مده']",وفقًا للمادة رقم 160 من قانون العمل المصري، يمكن للمنظمات النقابية الانضمام إلى اتفاقية العمل الجماعية بعد نشرها بالوقائع المصرية، وذلك بناءً على اتفاق بين الطرفين الراغبين في الانضمام دون حاجة إلى موافقة طرفي الاتفاقية الأصليين. ويكون الانضمام بطلب موقع من الطرفين يقدم إلى الجهة الإدارية المختصة.,0.99999999995,1.0
كيف تؤكد المواد القانونية على النزاهة في تنفيذ أحكام الاتفاقية الجماعية؟,"['يلتزم طرفا الاتفاقيه الجماعيه بتنفيذها بطريقه تتفق مع ما يقتضيه حسن النيه وان يمتنعا عن القيام باي عمل او اجراء من شانه ان يعطل تنفيذ احكامها.', 'تكون الاتفاقيه الجماعيه نافذه وملزمه لطرفيها بعد ايداعها لدي الجهه الاداريه المختصه ونشر هذا الايداع بالوقاءع المصريه مشتملا علي ملخص لاحكام الاتفاقيه. وتتولي الجهه الاداريه المختصه قيد الاتفاقيه خلال ثلاثين يوما من تاريخ ايداعها لديها ونشر القيد وفقا لاحكام الفقره الاولي. ولها خلال المده المذكوره']",وفقًا للمادة رقم 162 من قانون العمل المصري، يلتزم طرفا الاتفاقية الجماعية بتنفيذها بطريقة تتفق مع ما يقتضيه حسن النية وأن يمتنعا عن القيام بأي عمل أو إجراء قد يعرقل تنفيذ أحكامها.,0.99999999995,1.0
ما هي الإجراءات المتبعة لاستمرار تفعيل اتفاقية جماعية بعد انتهاء مدتها؟,"['يتعين علي طرفي الاتفاقيه سلوك طريق المفاوضه الجماعيه لتجديدها قبل انتهاء مدتها بثلاثه اشهر ، فاذا انقضت المده الاخيره دون الاتفاق علي التجديد امتد العمل بالاتفاقيه مده ثلاثه اشهر ويستمر التفاوض لتجديدها ، فاذا انقضي شهران دون التوصل الي اتفاق كان لاي من طرفي الاتفاقيه عرض الامر علي الجهه الاداريه', 'يكون ابرام الاتفاقيه الجماعيه لمده محدده لا تزيد علي ثلاث سنوات او للمده اللازمه لتنفيذ مشروع معين ، فاذا زادت المده في حاله الاخيره علي ثلاث سنوات تعين علي طرفي الاتفاقيه التفاوض لتجديدها كل ثلاث سنوات في ضوء ما يكون قد استجد من ظروف اقتصاديه واجتماعيه. ويتبع في شان التجديد الاجراءات الوارده']",وفقًا للمادة رقم 156 من قانون العمل المصري، يجب على طرفي الاتفاقية سلوك طريق المفاوضة الجماعية لتجديدها قبل انتهاء مدتها بثلاثة أشهر. إذا انقضت المدة الأخيرة دون الاتفاق على التجديد، امتد العمل بالاتفاقية مدة ثلاثة أشهر أخرى ويستمر التفاوض لتجديدها. إذا انقضى شهران دون التوصل إلى اتفاق كان لأي من طرفي الاتفاقية عرض الأمر على الجهة الإدارية المختصة لاتخاذ ما يلزم نحو اتباع إجراءات الوساطة.,0.99999999995,1.0
ما هي المعايير الخاصة بالنزاعات المتعلقة بالاتفاقيات الجماعية وكيفية تسويتها؟,"['تخضع المنازعات الخاصه باي حكم من احكام الاتفاقيه الجماعيه للاجراءات التي يتفق عليها الطرفان في الاتفاقيه. فاذا لم ترد هذه الاجراءات في الاتفاقيه، خضعت تلك المنازعات للاحكام الخاصه بتسويه منازعات العمل الجماعيه الوارده في الباب الرابع من الكتاب الرابع من هذا القانون.', 'يعتبر هذا القانون ، القانون العام الذي يحكم علاقات العمل ، وذلك مع مراعاه اتفاقيات العمل الجماعيه واحكام الماده ( 5) من هذا القانون.']",وفقًا للمادة رقم 166 من قانون العمل المصري، تخضع المنازعات الخاصة بأي حكم من أحكام الاتفاقية الجماعية للإجراءات التي يتفق عليها الطرفان في الاتفاقية. إذا لم ترد هذه الإجراءات، تخضع تلك المنازعات للأحكام الخاصة بتسوية منازعات العمل الجماعية الواردة في الباب الرابع من الكتاب الرابع من هذا القانون.,0.99999999995,0.5
كيف يمكن للطرفين اللجوء للتحكيم عند رفض توصيات الوسيط وكيف تنظم عملية التحكيم؟,"['اذا لم يقبل الطرفان او احدهما التوصيات التي قدمها الوسيط ، كان لاي منهما ان يتقدم الي الجهه الاداريه المختصه بطلب اتخاذ اجراءات التحكيم.', 'علي الوسيط ان يبذل مساعيه للتقريب بين وجهات نظر طرفي النزاع، فاذا لم يتمكن من تحقيق ذلك كان عليه ان يقدم للطرفين كتابه ما يقترحه من توصيات لحل النزاع.']",وفقًا للمادة رقم 179 من قانون العمل المصري، إذا لم يقبل الطرفان أو أحدهما التوصيات التي قدمها الوسيط، يمكن لأي منهما التقدم إلى الجهة الإدارية المختصة بطلب اتخاذ إجراءات التحكيم.,0.9999999999,1.0
ما هي الآلية المتبعة لتجديد الاتفاقيات الجماعية وما هي الأطر القانونية لذلك؟,"['يكون ابرام الاتفاقيه الجماعيه لمده محدده لا تزيد علي ثلاث سنوات او للمده اللازمه لتنفيذ مشروع معين ، فاذا زادت المده في حاله الاخيره علي ثلاث سنوات تعين علي طرفي الاتفاقيه التفاوض لتجديدها كل ثلاث سنوات في ضوء ما يكون قد استجد من ظروف اقتصاديه واجتماعيه. ويتبع في شان التجديد الاجراءات الوارده', 'سنوات في ضوء ما يكون قد استجد من ظروف اقتصاديه واجتماعيه. ويتبع في شان التجديد الاجراءات الوارده بالماده (156) من هذا القانون.']",وفقًا للمادة رقم 155 من قانون العمل المصري، يكون إبرام الاتفاقية الجماعية لمدة محددة لا تزيد عن ثلاث سنوات، أو للمدة اللازمة لتنفيذ مشروع معين. إذا زادت المدة في الحالة الأخيرة عن ثلاث سنوات، يجب على طرفي الاتفاقية التفاوض لتجديدها كل ثلاث سنوات في ضوء الظروف الاقتصادية والاجتماعية المستجدة. يجب اتباع إجراءات التجديد المنصوص عليها في المادة 156 من القانون.,0.99999999995,1.0
ما المعايير القانونيّة التي تضمن للأطراف حق الانضمام إلى اتفاقية جماعية عندما لا يكونون من الطرفين الأصليين؟,"['للمنظمات النقابيه ، واصحاب الاعمال ومنظماتهم من غير طرفي الاتفاقيه الجماعيه الانضمام الي الاتفاقيه بعد نشرها بالوقاءع المصريه ، وذلك بناء علي اتفاق بين الطرفين الراغبين في الانضمام ودون حاجه الي موافقه طرفي الاتفاقيه الاصليين. ويكون الانضمام بطلب موقع من الطرفين يقدم الي الجهه الاداريه المختصه.', 'يلتزم طرفا الاتفاقيه الجماعيه بتنفيذها بطريقه تتفق مع ما يقتضيه حسن النيه وان يمتنعا عن القيام باي عمل او اجراء من شانه ان يعطل تنفيذ احكامها.']",وفقًا للمادة رقم 160 من قانون العمل المصري، يمكن للمنظمات النقابية، وأصحاب الأعمال ومنظماتهم من غير طرفي الاتفاقية الجماعية الانضمام إلى الاتفاقية بعد نشرها في الوقائع المصرية، وذلك بناءً على اتفاق بين الطرفين الراغبين في الانضمام ودون حاجة إلى موافقة طرفي الاتفاقية الأصليين. ويكون الانضمام بطلب موقع من الطرفين يقدم إلى الجهة الإدارية المختصة.,0.9999999999,1.0
كيف يتم التعامل مع بطلان الاتفاقيات الجماعية في حال مخالفتها لأحكام القانون أو النظام العام؟,"['يقع باطلا كل حكم يرد في الاتفاقيه الجماعيه يكون مخالفا لاحكام القانون او النظام العام او الاداب العامه. وفي حاله تعارض حكم في عقد العمل الفردي مع حكم مقابل في الاتفاقيه الجماعيه ، يسري الحكم الذي يحقق فاءده اكثر للعامل دون غيره.', 'يلتزم طرفا الاتفاقيه الجماعيه بتنفيذها بطريقه تتفق مع ما يقتضيه حسن النيه وان يمتنعا عن القيام باي عمل او اجراء من شانه ان يعطل تنفيذ احكامها.']",وفقًا للمادة رقم 154 من قانون العمل المصري، يكون كل حكم في الاتفاقية الجماعية باطلا إذا كان مخالفا لأحكام القانون أو النظام العام أو الآداب العامة. وفي حالة تعارض حكم في عقد العمل الفردي مع حكم في الاتفاقية الجماعية، يسري الحكم الذي يحقق فائدة أكثر للعامل.,0.9999999999,1.0
ما هو الإجراء الذي يجب اتباعه إذا لم تتمكن الجهة الإدارية من تنفيذ اتفاقيات العمل الجماعية بالوقت المحدد لها؟,"['يتعين علي طرفي الاتفاقيه سلوك طريق المفاوضه الجماعيه لتجديدها قبل انتهاء مدتها بثلاثه اشهر ، فاذا انقضت المده الاخيره دون الاتفاق علي التجديد امتد العمل بالاتفاقيه مده ثلاثه اشهر ويستمر التفاوض لتجديدها ، فاذا انقضي شهران دون التوصل الي اتفاق كان لاي من طرفي الاتفاقيه عرض الامر علي الجهه الاداريه', 'اذا طرات ظروف استثناءيه غير متوقعه ترتب علي حدوثها ان تنفيذ احد الطرفين للاتفاقيه او لحكم من احكامها اصبح مرهقا وجب علي الطرفين سلوك طريق المفاوضه الجماعيه لمناقشه هذه الظروف والوصول الي اتفاق يحقق التوازن بين مصلحتيهما. فاذا لم يصل الطرفان الي اتفاق كان لاي منهما عرض الامر علي الجهه الاداريه']",وفقًا للمادة رقم 158 من قانون العمل المصري، يجب على الجهة الإدارية المختصة قيد الاتفاقية خلال ثلاثين يوما من تاريخ إيداعها لديها ونشر القيد. ولها خلال المدة المذكورة الاعتراض على الاتفاقية ورفض قيدها. فإذا انقضت المدة المذكورة ولم تقم الجهة الإدارية بالقيد والنشر أو الاعتراض وجب عليها إجراء القيد والنشر وفقا للأحكام السابقة.,0.49999999995,0.0
كيف تعالج المواد القانونية حقوق العمال وأصحاب الأعمال عند طلب تنفيذ أحكام اتفاقية العمل؟,"['لكل من طرفي الاتفاقيه الجماعيه وكذلك لكل ذي مصلحه من العمال او اصحاب الاعمال ان يطلب الحكم بتنفيذ اي من احكامها او بالتعويض عن عدم التنفيذ وذلك علي الممتنع عن التنفيذ او المخالف للالتزامات الوارده بالاتفاقيه ، ولا يحكم بالتعويض علي المنظمه النقابيه او منظمه اصحاب الاعمال الا اذا كان التصرف الذي ترتب', '(الماده الثانيه) من قانون العمل المصري: تظل الاحكام الوارده بالتشريعات الخاصه ببعض فءات العمال ساريه وذلك الي ان يتم ابرام ونفاذ الاتفاقيات الجماعيه بشانها وفقا لاحكام القانون المرافق. وتعتبر المزايا الوارده بتلك التشريعات الحد الادني الذي يتم التفاوض علي اساسه.']",وفقًا للمادة رقم 164 من قانون العمل المصري، لكل من طرفي الاتفاقية الجماعية وكذلك لكل ذي مصلحة من العمال أو أصحاب الأعمال أن يطلب الحكم بتنفيذ أي من أحكامها أو التعويض عن عدم التنفيذ وذلك على الممتنع عن التنفيذ. ولا يحكم بالتعويض على المنظمة النقابية أو منظمة أصحاب الأعمال إلا إذا كان التصرف الذي ترتب عليه الضرر قد صدر عن مجلس إدارة المنظمة أو الممثل القانوني لها.,0.9999999999,1.0
ما هو الدور الرئيس للجهات المختصة في إنشاء وحدة المفاوضات والاتفاقيات الجماعية في ضوء قانون العمل؟,"['تقوم الوزاره المختصه بانشاء وحده اداريه تختص بشءون المفاوضات والاتفاقيات الجماعيه ومراقبه تطبيقها. ويصدر الوزير المختص بالاتفاق مع منظمات العمال ومنظمات اصحاب الاعمال قرارا يحدد فيه مستويات التفاوض الجماعي وموضوعاته والاجراءات التي تتبع في شانه علي المستويين القومي والاقليمي والمستويات الادني. ويصدر', 'وموضوعاته والاجراءات التي تتبع في شانه علي المستويين القومي والاقليمي والمستويات الادني. ويصدر الوزير المختص قرارا يتضمن عقد عمل جماعي نموذجي يسترشد به اطراف المفاوضه.']",وفقًا للمادة رقم 167 من قانون العمل المصري، تقوم الوزارة المختصة بإنشاء وحدة إدارية تختص بشئون المفاوضات والاتفاقيات الجماعية ومراقبة تطبيقها. ويصدر الوزير المختص بالاتفاق مع منظمات العمال ومنظمات أصحاب الأعمال قرارًا يحدد فيه مستويات التفاوض الجماعي وموضوعاته والإجراءات التي تتبع في شأنه.,0.99999999995,1.0
كيف يواجه القانون المصري النزاعات المرتبطة بأحكام الاتفاقيات الجماعية عندما لا تكون هناك إجراءات متفق عليها بين الأطراف؟,"['اذا طرات ظروف استثناءيه غير متوقعه ترتب علي حدوثها ان تنفيذ احد الطرفين للاتفاقيه او لحكم من احكامها اصبح مرهقا وجب علي الطرفين سلوك طريق المفاوضه الجماعيه لمناقشه هذه الظروف والوصول الي اتفاق يحقق التوازن بين مصلحتيهما. فاذا لم يصل الطرفان الي اتفاق كان لاي منهما عرض الامر علي الجهه الاداريه', 'تخضع المنازعات الخاصه باي حكم من احكام الاتفاقيه الجماعيه للاجراءات التي يتفق عليها الطرفان في الاتفاقيه. فاذا لم ترد هذه الاجراءات في الاتفاقيه، خضعت تلك المنازعات للاحكام الخاصه بتسويه منازعات العمل الجماعيه الوارده في الباب الرابع من الكتاب الرابع من هذا القانون.']",وفقًا للمادة رقم 166 من قانون العمل المصري، تخضع المنازعات الخاصة بأي حكم من أحكام الاتفاقية الجماعية للإجراءات التي يتفق عليها الطرفان في الاتفاقية. فإذا لم ترد هذه الإجراءات، خضعت تلك المنازعات للأحكام الخاصة بتسوية منازعات العمل الجماعية الواردة في الباب الرابع من الكتاب الرابع من هذا القانون.,0.99999999995,1.0
كيف ينظم القانون المصري عملية الوساطة في النزاعات العمالية، وما هي الضوابط المتعلقة بقائمة الوسطاء؟,"['تعد في الوزاره المختصه قاءمه بالوسطاء يصدر بها قرار من الوزير المختص بالتشاور مع الاتحاد العام لنقابات عمال مصر ومنظمات اصحاب الاعمال. ويصدر بتحديد شروط القيد في قاءمه الوسطاء قرار من الوزير المختص.', 'التي تمثل فيهما والاجراءات التي تتبع امامهما ومواعيد واجراءات التظلم. ويراعي ان يتضمن تشكيل كل من اللجنتين ممثلا عن المنظمه النقابيه العماليه المعنيه يرشحه الاتحاد العام لنقابات عمال مصر، وممثلا عن منظمات اصحاب الاعمال ترشحه المنظمه المعنيه بنشاط المنشاه.']",وفقًا للمادة رقم 171 من قانون العمل المصري، تعد في الوزارة المختصة قائمة بالوسطاء يصدر بها قرار من الوزير المختص بالتشاور مع الاتحاد العام لنقابات عمال مصر ومنظمات أصحاب الأعمال. ويتطلب القانون شروط معينة للقيد في قائمة الوسطاء، حيث يجب أن يكون الوسيط المختار ذو خبرة في موضوع النزاع وألا يكون له مصلحة فيه.,0.9999999999,0.5
كيف يحدد القانون المصري حقوق واستحقاقات العمال بعد انتهاء إضراب سلمي؟,"['للعمال حق الاضراب السلمي ويكون اعلانه وتنظيمه من خلال منظماتهم النقابيه دفاعا عن مصالحهم المهنيه والاقتصاديه والاجتماعيه ، وذلك في الحدود وطبقا للضوابط والاجراءات المقرره في هذا القانون. وفي حاله اعتزام عمال المنشاه ذات اللجنه النقابيه الاضراب في الاحوال التي يجيزها هذا القانون ، يجب علي اللجنه', '(الماده الثانيه) من قانون العمل المصري: تظل الاحكام الوارده بالتشريعات الخاصه ببعض فءات العمال ساريه وذلك الي ان يتم ابرام ونفاذ الاتفاقيات الجماعيه بشانها وفقا لاحكام القانون المرافق. وتعتبر المزايا الوارده بتلك التشريعات الحد الادني الذي يتم التفاوض علي اساسه.']",وفقًا للمادة رقم 195 من قانون العمل المصري، يعتبر الإضراب الذي يتم وفقًا لأحكام المادة 192 من القانون إجازة بدون أجر، ولا يجوز لصاحب العمل توقيع جزاءات على العمال الذين يمارسون حقهم في الإضراب السلمي.,0.9999999999,0.0
ما الإجراءات القانونية التي يمكن أن يتبعها صاحب العمل للتعامل مع إغلاق كلي أو جزئي للمنشأة وفق القانون المصري؟,"['يخطر صاحب العمل العمال والمنظمه النقابيه المعنيه بالطلب المقدم منه وبالقرار الصادر بالاغلاق الكلي او الجزءي للمنشاه او بتقليص حجمها او نشاطها. ويكون تنفيذ ذلك القرار اعتبارا من التاريخ الذي تحدده اللجنه التي نظرت الطلب او التظلم علي حسب الاحوال.', 'يكون لصاحب العمل ، لضرورات اقتصاديه ، حق الاغلاق الكلي او الجزءي للمنشاه او تقليص حجمها او نشاطها بما قد يمس حجم العماله بها ، وذلك في الاوضاع وبالشروط والاجراءات المنصوص عليها في هذا القانون.']",وفقًا للمادة رقم 196 من قانون العمل المصري، لصاحب العمل فى الأوضاع الاقتصادية الصعبة الحق في الإغلاق الكلي أو الجزئي للمنشأة أو تقليص حجمها أو نشاطها بعد تقديم الأسباب والأعداد والفئات المستغنى عنها للجنة المختصة التي تصدر قرارها خلال 30يومًا من تقديم الطلب.,0.99999999995,1.0
كيف تعامل القانون مع الحق في الإضراب داخل المنشآت الحيوية في مصر؟,"['للعمال حق الاضراب السلمي ويكون اعلانه وتنظيمه من خلال منظماتهم النقابيه دفاعا عن مصالحهم المهنيه والاقتصاديه والاجتماعيه ، وذلك في الحدود وطبقا للضوابط والاجراءات المقرره في هذا القانون. وفي حاله اعتزام عمال المنشاه ذات اللجنه النقابيه الاضراب في الاحوال التي يجيزها هذا القانون ، يجب علي اللجنه', 'يحظر الاضراب او الدعوه اليه في المنشات الاستراتيجيه او الحيويه التي يترتب علي توقف العمل فيها الاخلال بالامن القومي او بالخدمات الاساسيه التي تقدمها للمواطنين. ويصدر قرار من رءيس مجلس الوزراء بتحديد هذه المنشات.']",وفقًا للمادة رقم 194 من قانون العمل المصري، يحظر الإضراب في المنشآت الاستراتيجية والحيوية التي يترتب على توقف العمل فيها الإخلال بالأمن القومي أو بالخدمات الأساسية المقدمة للمواطنين، وفقًا للقرارات الصادرة من رئيس مجلس الوزراء.,0.99999999995,1.0
كيف يمكن لصاحب العمل اتخاذ القرار بشأن تقليل حجم النشاط في المنشأة وما الاعتبارات القانونية المتعلقة بذلك؟,"['يكون لصاحب العمل ، لضرورات اقتصاديه ، حق الاغلاق الكلي او الجزءي للمنشاه او تقليص حجمها او نشاطها بما قد يمس حجم العماله بها ، وذلك في الاوضاع وبالشروط والاجراءات المنصوص عليها في هذا القانون.', 'في تطبيق احكام الماده السابقه، علي صاحب العمل ان يتقدم بطلب اغلاق المنشاه او تقليص حجمها او نشاطها الي لجنه تشكل لهذا الغرض. ويتضمن الطلب الاسباب التي يستند اليها في ذلك واعداد وفءات العمال الذين سيتم الاستغناء عنهم. وعلي اللجنه ان تصدر قرارها مسببا خلال ثلاثين يوما علي الاكثر من تاريخ تقديم الطلب']",وفقًا للمادة رقم 197 من قانون العمل المصري، يجب على صاحب العمل إعداد طلب للإغلاق أو تقليص النشاط وتقديمه للجنة المختصة، مع ذكر الأسباب والأعداد والفئات المستغنى عنها. يجب أن تصدر اللجنة قرارًا بشأن الطلب في غضون ثلاثين يوما ويحق لصاحب الشأن التظلم من القرار.,0.99999999995,0.6666666666666666
ما هي الآثار القانونية المترتبة على مخالفة صاحب العمل للقواعد المنظمة لتقليص حجم النشاط؟,"['يكون لصاحب العمل ، لضرورات اقتصاديه ، حق الاغلاق الكلي او الجزءي للمنشاه او تقليص حجمها او نشاطها بما قد يمس حجم العماله بها ، وذلك في الاوضاع وبالشروط والاجراءات المنصوص عليها في هذا القانون.', 'في تطبيق احكام الماده السابقه، علي صاحب العمل ان يتقدم بطلب اغلاق المنشاه او تقليص حجمها او نشاطها الي لجنه تشكل لهذا الغرض. ويتضمن الطلب الاسباب التي يستند اليها في ذلك واعداد وفءات العمال الذين سيتم الاستغناء عنهم. وعلي اللجنه ان تصدر قرارها مسببا خلال ثلاثين يوما علي الاكثر من تاريخ تقديم الطلب']",وفقًا للمادة رقم 198 من قانون العمل المصري، على صاحب العمل إخطار العمال والجهات النقابية بالطلب والقرار الصادر بالإغلاق أو تقليص النشاط. يجب تنفيذ هذه الإجراءات في التاريخ الذي تحدده اللجنة المقابلة. في حالة عدم الامتثال، يمكن للطرف المتضرر اللجوء للإجراءات القانونية.,0.99999999995,0.0
كيف يتم تحديد معايير الإفصاح عن اتفاقيات العمل الجماعية وما هي المسؤولية الملقاة على صاحب العمل؟,"['يلتزم صاحب العمل بان يضع في مكان ظاهر في محل العمل الاتفاقيه الجماعيه متضمنه نصوصها والموقعين عليها وتاريخ ايداعها لدي الجهه الاداريه المختصه.', 'يعتبر هذا القانون ، القانون العام الذي يحكم علاقات العمل ، وذلك مع مراعاه اتفاقيات العمل الجماعيه واحكام الماده ( 5) من هذا القانون.']",وفقًا للمادة رقم 157 من قانون العمل المصري، يلتزم صاحب العمل بأن يضع في مكان ظاهر في مقر العمل الاتفاقية الجماعية متضمنة نصوصها والموقعين عليها، كما يجب ذكر تاريخ إيداعها لدى الجهة الإدارية المختصة.,0.99999999995,1.0
