user_input,retrieved_contexts,reference,context_recall,context_precision
ما هو الوضع القانوني فيما يتعلق بتنظيم التشغيل الإضافي ومتي يُسمح بتجاوز ساعات العمل النظامية المنصوص عليها في هذا القانون؟,['المادة 80 من قانون العمل المصري: مع عدم الإخلال بأحكام القانون رقم 133 لسنة 1961 فى شأن تنظيم تشغيل العمال فى المنشآت الصناعية ، لا يجوز تشغيل العامل تشغيلا فعليا أكثر من ثماني ساعات فى اليوم أو ثمان وأربعين ساعة فى الأسبوع ، ولا تدخل فيها الفترات المخصصة لتناول الطعام والراحة.\nويجوز بقرار من الوزير المختص تخفيض الحد الأقصى لساعات العمل لبعض فئات العمال أو فى بعض الصناعات أو الأعمال التي يحددها.'],وفقًا للمادة 85 من قانون العمل المصري، يسمح بالتشغيل الإضافي لمواجهة ضرورات عمل غير عادية أو ظروف استثنائية، بشرط إبلاغ الجهة الإدارية والحصول على موافقتها، مع تعويض مالي مناسب للعمال.,0.0,0.9999999999
ما الضوابط التي وضعها القانون لضمان حقوق العامل عند حصوله على الإجازة السنوية والتزام صاحب العمل بهذا؟,"['وفى جميع الأحوال يجب أن يحصل العامل على إجازة سنوية مدتها خمسة عشر يوما ، منها ستة أيام متصلة على الأقل ، ويلتزم صاحب العمل بتسوية رصيد الإجازات أو الأجر المقابل له كل ثلاث سنوات على الأكثر فإذا انتهت علاقة العمل قبل استنفاد العامل رصيد إجازته السنوية استحق الأجر المقابل لهذا الرصيد.\nولا يجوز تجزئة الإجازة أو ضمها أو تأجيلها بالنسبة للأطفال.', 'المادة 48 من قانون العمل المصري: يحدد صاحب العمل مواعيد الإجازة السنوية حسب مقتضيات العمل وظروفه، ولا يجوز قطعها إلا لأسباب قوية تقتضيها مصلحة العمل.\nويلتزم العامل بالقيام بالإجازة في التاريخ وللمدة التي حددها صاحب العمل وإذا رفض العامل كتابة القيام بالإجازة سقط حقه فى اقتضاء مقابلها.']",وفقًا للمادة 48 من قانون العمل المصري، يجب أن يحصل العامل على إجازة سنوية من خمسة عشر يوماً كحد أدنى مضمن فيها ستة أيام متصلة، وعلى صاحب العمل تسوية الرصيد كل ثلاث سنوات أو دفع مقابل الإجازات غير المستنفذة.,1.0,0.99999999995
كيف يتم تحديد الأجر وفقًا لما ينص عليه قانون العمل إذا تم الاتفاق على تحديد الأجر بالعمولة أو بالإنتاج؟,['المادة 37 من قانون العمل المصري: إذا تم الاتفاق على تحديد الأجر بالإنتاج أو بالعمولة وجب ألا يقل ما يحصل عليه العامل عن الحد الأدنى للأجور.'],وفقًا للمادة 37 من قانون العمل المصري، إذا تم تحديد الأجر بالعمولة أو بالإنتاج، فلا يجوز أن يقل ما يحصل عليه العامل عن الحد الأدنى للأجور لضمان العدل فيتعويض عن جهده.,0.5,0.9999999999
ما هي الضمانات المقررة قانوناً لأعضاء مجالس إدارة المنظمات النقابية أثناء ممارسة دورهم؟,['المادة 74 من قانون العمل المصري: لا تخل الأحكام الواردة بهذا الباب بالضمانات المقررة بقانون النقابات العمالية لأعضاء مجالس إدارة المنظمات النقابية.'],وفقًا للمادة 74 من قانون العمل المصري، لا تخل الأحكام المقررة بحق أعضاء مجالس الإدارة النقابية بأي ضمانات أو حقوق يتمتعون بها، مما يضمن حرية الممارسة النقابية دون تدخل.,0.5,0.9999999999
كيف يُنظم قانون العمل الحد الأدنى للأجور للعاملين وكيف يُعالج حالات التباين بين الاتفاقيات المحتملة داخل نفس الصناعة؟,"['المادة 37 من قانون العمل المصري: إذا تم الاتفاق على تحديد الأجر بالإنتاج أو بالعمولة وجب ألا يقل ما يحصل عليه العامل عن الحد الأدنى للأجور.', 'المادة 201 من قانون العمل المصري: مع عدم الإخلال بحكم المادة (198) من هذا القانون ، وفى الحالات التي يحق فيها لصاحب العمل إنهاء عقد العمل لأسباب اقتصادية يجوز له بدلا من استخدام هذا الحق أن يعدل من شروط العقد بصفة مؤقتة ، وله على الأخص أن يكلف العامل بعمل غير متفق عليه ولو كان يختلف عن عمله الأصلي ، كما أن له أن ينقص أجر العامل بما لا يقل عن الحد الأدنى للأجور.', '(المادة الثانية) من قانون العمل المصري: تظل الأحكام الواردة بالتشريعات الخاصة ببعض فئات العمال سارية وذلك إلى أن يتم إبرام ونفاذ الاتفاقيات الجماعية بشأنها وفقا لأحكام القانون المرافق. \nوتعتبر المزايا الواردة بتلك التشريعات الحد الأدنى الذي يتم التفاوض على أساسه.']",وفقًا للمادة 34 من قانون العمل المصري، يحدد المجلس القومي للأجور الحد الأدنى للأجور على المستوى القومي، مع مراعاة نفقات المعيشة. المعالجة تتم من خلال التوازن بين الأجور بالنظر إلى العلاوات والأسعار غالباً ضمن نفس الصناعة.,0.0,0.3333333333
ما الشروط التي تسمح بتجميع من الراحات الأسبوعية المستحقة للعامل وما هي حدودها القانونية؟,"['المادة 84 من قانون العمل المصري: استثناء من الحكم الوارد فى المادة السابقة ، يجوز فى الأماكن البعيدة عن العمران وفى الأعمال التي تتطلبها طبيعة العمل أو ظروف التشغيل فيها استمرار العمل تجميع الراحات الأسبوعية المستحقة للعامل عن مدة لا تتجاوز ثمانية أسابيع ، وتحدد لائحة تنظيم العمل والجزاءات قواعد الحصول على الراحات الأسبوعية المجمعة ، وتضع المنشآت التي يقل عدد عمالها عن عشرة ، قواعد تنظيم الراحات', 'المستحقة للعامل عن مدة لا تتجاوز ثمانية أسابيع ، وتحدد لائحة تنظيم العمل والجزاءات قواعد الحصول على الراحات الأسبوعية المجمعة ، وتضع المنشآت التي يقل عدد عمالها عن عشرة ، قواعد تنظيم الراحات الأسبوعية المجمعة بها وفقا للقرارات التى تصدرها المنشأة.']",وفقًا للمادة 84 من قانون العمل المصري، يسمح في الأماكن البعيدة عن العمران وللأعمال الضرورية تجميع الراحات الأسبوعية لمدة لا تتجاوز ثمانية أسابيع، على أن تنظمها لائحة العمل لضمان الاستفادة بالتجميع.,1.0,0.99999999995
كيف ينظم القانون عمل الأطفال وتدريبهم وفقًا للمرحلة العمرية المحددة؟,"['المادة 99 من قانون العمل المصري: يحظر تشغيل الأطفال من الإناث والذكور قبل بلوغهم سن إتمام التعليم الأساسي ، أو أربع عشرة سنة أيهما أكبر ، ومع ذلك يجوز تدريبهم متى بلغت سنهم أثنتى عشرة سنة.', 'المادة 100 من قانون العمل المصري: يصدر الوزير المختص قرارا بتحديد نظام تشغيل الأطفال والظروف والشروط والأحوال التى يتم فيها التشغيل ، وكذلك الأعمال والمهن والصناعات التى يحظر تشغيلهم فيها وفقا لمراحل السن المختلفة.', 'المادة 98 من قانون العمل المصري: يعتبر طفلا – فى تطبيق أحكام هذا القانون – كل من بلغ الرابعة عشرة سنة أو تجاوز سن إتمام التعليم الأساسى ولم يبلغ ثمانى عشرة سنة كاملة .\nويلتزم كل صاحب عمل يستخدم طفلا دون سن السادسة عشرة بمنحه بطاقة تثبت أنه يعمل لديه وتلصق عليها صورة الطفل وتعتمد من مكتب القوى العاملة المختص.']",وفقًا للمادة 99 من قانون العمل المصري، يحظر تشغيل الأطفال قبل إتمام التعليم الأساسي أو بلوغ سن الرابعة عشرة، ويجوز تدريبهم من سن الثانية عشرة ما دام تحت إشراف الكيانات المخولة بذلك.,0.5,0.9999999999666667
ما هي الآثار القانونية للتجاوز عن الحد المسموح له بالاقتطاع الشهري من أجر العامل لسداد الديون وما هي الإجراءات المعتمدة في هذا السياق؟,['ولصاحب العمل بعد إجراء التحقيق وإخطار العامل أن يبدأ باقتطاع المبلغ المذكور من أجره على ألا يزيد ما يقتطع لهذا الغرض على أجر خمسة أيام فى الشهر الواحد.\nويجوز للعامل أن يتظلم من تقدير صاحب العمل أمام اللجنة المشار إليها فى المادة (71) من هذا القانون ووفقا للمدد والإجراءات الواردة بها.'],وفقًا للمادة 44 من قانون العمل المصري، لا يتجاوز الاقتطاع الشهري للأجور 25% إلا لدين النفقة حيث يصل إلى 50%. مخالفة ذلك تعني تعرض صاحب العمل لإجراءات قانونية وضمان العامل سداداً محمياً.,0.0,0.9999999999
ما هي الاستثناءات التي يمنحها القانون بشأن تطبيق أحكام العمل للنساء وهل توجد قيود على أنواع الوظائف؟,['المادة 88 من قانون العمل المصري: مع عدم الإخلال بأحكام المواد التالية تسرى على النساء العاملات جميع الأحكام المنظمة لتشغيل العمال ، دون تمييز بينهم متى تماثلت أوضاع عملهم.'],وفقًا للمادة 89 والمادة 90 من قانون العمل المصري، تحدد القرارات الوزارية الأعمال والظروف التي تحظر فيها العمل ليلاً للنساء، وتلك الضارة صحيًا أو أخلاقيًا. تضمن القرارات فرص العمل المتساوية والآمنة.,0.0,0.9999999999
ما هي المزايا والاستحقاقات التي يجب تأديتها للعامل عند انتهاء علاقة العمل، وكيف يضبط القانون عملية دفع المستحقات؟,"['(ج)فى غير ما ذكر فى البندين السابقين تؤدى للعمال أجورهم مرة كل أسبوع على الأكثر ما لم يتفق على غير ذلك.\n(هـ)إذا انتهت علاقة العمل يؤدى صاحب العمل للعامل أجره وجميع المبالغ المستحقة له فورا إلا إذا كان العامل قد ترك العمل من تلقاء نفسه فيجب فى هذه الحالة على صاحب العمل أداء أجر العامل وجميع مستحقاته في مدة لا تجاوز سبعة أيام من تاريخ مطالبة العامل بهذه المستحقات.', 'ويلتزم صاحب العمل عند إنهاء العقد لأسباب اقتصادية وفقا للإجراءات المبينة بالمواد من (196 - 200) من هذا القانون بأن يؤدى للعامل الذى أنهى عقده مكافأة تعادل الأجر الشامل لشهر عن كل سنة من الخمس السنوات الأولى من سنوات الخدمة وشهر ونصف عن كل سنة تجاوز ذلك.', 'وللعامل أن يحصل من صاحب العمل دون مقابل على شهادة بتحديد خبرته وكفاءته المهنية وذلك أثناء سريان العقد وفى نهايته.\nويجوز بناء على طلب العامل تضمين الشهادة مقدار الأجر الذى كان يتقاضاه وسبب إنهاء علاقة العمل.\nويلتزم صاحب العمل بأن يرد للعامل عند انتهاء عقدة ما يكون قد أودعه لديه من أوراق أو شهادات أو أدوات فور طلبها.']",وفقًا للمادة 38 من قانون العمل المصري، يجب على صاحب العمل تأدية كافة الأجور والمبالغ المستحقة للعامل فور انتهاء علاقة العمل، أو في غضون سبعة أيام كحد أقصى إذا كان قد ترك العمل طوعًا.,1.0,0.8333333332916666
ما هي العقوبات القانونية التي تتعلق بجمع التوقيعات أو التبرعات أو تنظيم الاجتماعات داخل مكان العمل دون إذن صاحب العمل؟,['(هـ) قبول هدايا أو مكافآت أو عمولات أو مبالغ أو أشياء أخرى بأية صفة كانت بمناسبة قيامه بواجباته بغير رضاء صاحب العمل\n.\n(و) جمع نقود أو تبرعات أو توزيع منشورات أو جمع توقيعات أو تنظيم اجتماعات داخل مكان العمل بدون موافقة صاحب العمل\n، مع مراعاة ما تقضى به أحكام القوانين المنظمة للنقابات العمالية.'],وفقًا للمادة 57 (و) من قانون العمل المصري، يُحظر على العامل جمع التوقيعات أو التبرعات أو تنظيم الاجتماعات بدون موافقة صاحب العمل، مع مراعاة أحكام النقابات العمالية، مما قد يؤدي إلى عقوبات تأديبية وفق لائحة العمل.,0.5,0.9999999999
ما هي المتطلبات القانونية لصاحب العمل عند تحرير عقد العمل لأول مرة وكيف يُطبق ذلك لضمان حقوق الطرفين؟,"['المادة 32 من قانون العمل المصري: يلتزم صاحب العمل بتحرير عقد العمل كتابة باللغة العربية من ثلاث نسخ ، يحتفظ صاحب العمل بواحدة ويسلم نسخة للعامل وتودع الثالثة مكتب التأمينات الاجتماعية المختص.\nويجب أن يتضمن العقد على الأخص البيانات الآتية:\n( أ ) اسم صاحب العمل وعنوان محل العمل.\n(\u200cب)\tاسم العامل ومؤهله ومهنته أو حرفته ورقمه التأميني ومحل إقامته وما يلزم لإثبات شخصيته.', 'ويجب أن يتضمن العقد على الأخص البيانات الآتية:\n( أ ) اسم صاحب العمل وعنوان محل العمل.\n(\u200cب)\tاسم العامل ومؤهله ومهنته أو حرفته ورقمه التأميني ومحل إقامته وما يلزم لإثبات شخصيته.\n(\u200cج)\tطبيعة ونوع العمل محل التعاقد.\n(\u200cد)\tالأجر المتفق عليه وطريقة وموعد أدائه وكذلك سائر المزايا النقدية والعينية المتفق عليها. وإذا لم يوجد عقد مكتوب، للعامل وحدة إثبات حقوقه بكافة طرق الإثبات.', '(\u200cج)\tطبيعة ونوع العمل محل التعاقد.\n(\u200cد)\tالأجر المتفق عليه وطريقة وموعد أدائه وكذلك سائر المزايا النقدية والعينية المتفق عليها. وإذا لم يوجد عقد مكتوب، للعامل وحدة إثبات حقوقه بكافة طرق الإثبات.\nويعطى صاحب العمل العامل إيصالا بما يكون قد أودعه لديه من أوراق وشهادات.', '(\u200cج)\tأن يحافظ على مواعيد العمل ، وأن يتبع الإجراءات المقررة فى حالة التغيب عن العمل أو مخالفة مواعيده.\n(\u200cد)\tأن يحافظ على ما يسلمه إليه صاحب العمل من أدوات أو أجهزة أو مستندات أو أية أشياء أخرى ، وأن يقوم بجميع الأعمال اللازمة لسلامتها ، ويلتزم بأن يبذل فى ذلك عناية الشخص المعتاد.\n(هـ) أن يحسن معاملة عملاء صاحب العمل.']",وفقًا للمادة 32 من قانون العمل المصري، يتعين على صاحب العمل تحرير عقد العمل كتابةً باللغات العربية والإنجليزية، وتوثيقه بثلاث نسخ لكل طرف مَع احتفاظ نسخة بمكتب التأمينات الاجتماعية لتكون أساسًا لحفظ الحقوق.,0.0,0.9999999999666667
كيف تؤثر القوانين على ترخيص العمل للأجانب في مصر وما هي الإجراءات اللازمة للحصول عليه؟,"['المادة 29 من قانون العمل المصري: يحدد الوزير المختص بقرار منه شروط الحصول على الترخيص بالعمل المشار إليه فى\t المادة السابقة وإجراءاته والبيانات التي يتضمنها وإجراءات تجديده والرسم الذي يحصل عنه بما لا يقل عن ألف جنيه مصري.\nكما يحدد حالات إلغاء الترخيص قبل انتهاء مدته وحالات إعفاء الأجانب من شرط الحصول عليه.', 'المادة 28 من قانون العمل المصري: لا يجوز للأجانب أن يزاولوا عملا إلا بعد الحصول على ترخيص بذلك من الوزارة المختصة، وأن يكون مصرحا لهم بدخول البلاد والإقامة بقصد العمل.\nويقصد بالعمل في تطبيق أحكام هذا الفصل كل عمل تابع أو أية مهنة أو حرفة بما فى ذلك العمل فى الخدمة المنزلية.']",وفقًا للماده رقم 28 و29 من قانون العمل المصري، لا يجوز للأجانب ممارسة العمل داخل مصر دون الحصول على ترخيص من الوزارة المختصة، ويجب أن يكون المصري المعني قد حصلوا على إذن بالدخول والإقامة بهدف العمل. تحدد شروط الحصول على الترخيص وإجراءات تجديده بالإضافة إلى الرسوم الخاصة به من خلال قرار الوزير المختص، الذي يحدد أيضًا الحالات التي يمكن فيها إلغاء الترخيص قبل انتهاء مدته والإعفاءات للأجانب الذين حصلوا على الإذن.,1.0,0.99999999995
ما هي الآثار القانونية لتقديم بيانات خاطئة للحصول على ترخيص شركه التوظيف الخاصة وما هي العواقب المحتملة؟,['۲ - تقاضى الشركة أية مبالغ من العامل نظير تشغيله بالمخالفة لأحكام هذا الفصل.\n۳ - حصول الشركة على الترخيص أو تجديده أو عدم اعتراض الوزارة على اتفاق أو عقد عمل بناء على ما قدمته من بيانات غير صحيحة.\nويجوز بقرار من الوزير المختص إلغاء الترخيص فى حالة ثبوت مخالفة الشركة لحكم من الأحكام الجوهرية الواردة فى القرارات الصادرة تنفيذا لأحكام هذا الفصل.'],وفقًا للماده رقم 23 من قانون العمل المصري، قد يؤدي تقديم بيانات غير صحيحة للحصول على ترخيص شركه التوظيف الخاصة إلى إلغاء الترخيص مباشرة. ويمنح الوزير المختص الحق في إلغاء الترخيص إذا كانت الشركة حصلت عليه أو على تجديده بناءً على إدعاءات خاطئة. وتعد هذه الخطوة قانونية من أجل الحد من الانتهاكات والمخالفات فى هذا المجال.,0.6666666666666666,0.9999999999
ما الذي يشترطه القانون بشأن العمل الإضافي وكيفية تنظيمه بما يتماشى مع الشروط القانونية؟,"['المادة 85 من قانون العمل المصري: لصاحب العمل عدم التقيد بالأحكام الواردة بالمواد (80 ، 81 ، 82 ، 83 ، 84 ) من هذا القانون ، إذا كان التشغيل بقصد مواجهة ضرورات عمل غير عادية أو ظروف استثنائية ويشترط فى هذه الحالات إبلاغ الجهة الإدارية المختصة بمبررات التشغيل الإضافي والمدة اللازمة لإتمام العمل والحصول على موافقة كتابية منها.', '۱ - الوكلاء المفوضين عن صاحب العمل.\n۲ - العمال المشتغلين بالأعمال التجهيزية والتكميلية التي يتعين إنجازها قبل أو بعد انتهاء العمل.\n۳ - العمال المخصصين للحراسة والنظافة.\nوتحدد الأعمال المشار إليها في البندين (2 ،3) الحد الأقصى لساعات العمل الفعلية والإضافية فيها بقرار من الوزير المختص ويستحق العمال الوارد ذكرهم في هذين البندين أجرا إضافيا طبقا لنص المادة (85) من هذا القانون.']",وفقًا للماده رقم 85 من قانون العمل المصري، لا بد من حصول صاحب العمل على موافقة كتابية من الجهة الإدارية المختصة لتشغيل العمال ساعات إضافية. يتم تحديد التعويض عن العمل الإضافي حسب الاتفاق في عقد العمل، ولكن يجب أن لا يقل عن 35% من الأجر الأصلي للنهار و70% للعمل ليلاً، وضمان تعويض عن العمل في يوم الراحة.,0.5,0.99999999995
كيف يحدد القانون مسؤوليات اللجنة العمالية فيما يتعلق بفصل العامل وما هي الخطوات المعنية في العملية؟,"['وتقضى المحكمة العمالية للعامل بمبلغ التعويض النهائي وفى باقي طلباته بعد أن تخصم المبالغ التى يكون العامل قد استوفاها تنفيذا للحكم الصادر بالتعويض المؤقت .\nفإذا كان طلب فصل العامل بسبب نشاطه النقابي قضت المحكمة العمالية باستمرار العامل فى عمله إذا طلب ذلك ما لم يثبت صاحب العمل أن طلب الفصل لم يكن بسبب هذا النشاط .', 'وعلى اللجنة أن تبت فى الحالة المعروضة عليها خلال سبعة أيام من تاريخ العرض ، فإذا وافقت على الوقف يصرف للعامل نصف أجره ، أما فى حالة عدم الموافقة على الوقف يصرف أجر العامل كاملا من تاريخ وقفه.\nفإذا رأت السلطة المختصة عدم تقديم العامل للمحاكمة الجنائية أو قدم للمحاكمة وقضى ببراءته وجب إعادته للعمل مع تسوية مستحقاته كاملة وإلا اعتبر عدم إعادته فصلا تعسفيا.']",وفقًا للماده رقم 68 و70 و71 من قانون العمل المصري، اللجنة العمالية تشكل من ممثل عن الجهة الإدارية وممثل للمنظمة النقابية وممثل لمنظمة أصحاب الأعمال، وتختص بالفصل في المنازعات العمالية الفردية، بما في ذلك فصول العمال. تُلزم اللجنة بالنظر في طلبات الفصل خلال 15 يومًا، ويمكن لصاحب العمل تقديم طلب فصل بناءً على ظروف وتأديبية محددة، مما يبرز الدور المحوري للجنة في ضمان العدالة والتوازن في العمل.,0.0,0.99999999995
كيف يقدم القانون توصيفًا للمدة الزمنية للإجازة السنوية وكيف تُفسر علاقة ذلك برصيد الإجازات المتبقية للعامل؟,"['المادة 47 من قانون العمل المصري: تكون مدة الإجازة السنوية 21 يوما بأجر كامل لمن أمضى في الخدمة سنة كاملة ، تزاد إلى ثلاثين يوما متى أمضى العامل في الخدمة عشر سنوات لدى صاحب عمل أو أكثر ، كما تكون الإجازة لمدة ثلاثين يوما فى السن لمن تجاوز سن الخمسين ، ولا يدخل فى حساب الإجازة أيام عطلات الأعياد والمناسبات الرسمية والراحة الأسبوعية.', 'وفى جميع الأحوال يجب أن يحصل العامل على إجازة سنوية مدتها خمسة عشر يوما ، منها ستة أيام متصلة على الأقل ، ويلتزم صاحب العمل بتسوية رصيد الإجازات أو الأجر المقابل له كل ثلاث سنوات على الأكثر فإذا انتهت علاقة العمل قبل استنفاد العامل رصيد إجازته السنوية استحق الأجر المقابل لهذا الرصيد.\nولا يجوز تجزئة الإجازة أو ضمها أو تأجيلها بالنسبة للأطفال.']",وفقًا للماده رقم 47 و48 من قانون العمل المصري، يتم منح العامل الذي أكمل عامًا في الخدمة 21 يومًا من الإجازة السنوية، تزيد إلى 30 يومًا لمن أمضى 10 سنوات أو بلغ سن الخمسين. تُضاف سبعة أيام لمهن معينة طبقًا لقرارات خاصة. إذا لم تُستخدم الإجازة خلال ثلاث سنوات، يجب على صاحب العمل تسوية الرصيد في هذه المدة، مما يبرز الحقوق المحمية للعامل بتسوية الإجازات.,0.3333333333333333,0.99999999995
ما هي الشروط والأوضاع المتعلقة بتعيين العامل في الوظائف الشاغرة وفقًا لما ينص عليه القانون؟,['يشترط للتعيين ابتداءً في إحدى وظائف التعليم المشار إليها في المادة (70) من هذا القانون، أو للترقية للوظائف الأعلى أو ما يعادلها على النحو الوارد في هذا الباب، توافر شروط شغلها والحصول على شهادة الصلاحية لشغل الوظيفة واستيفاء برامج التنمية المهنية التي تعقد لهذا الغرض.'],وفقًا للماده رقم 14 و16 من قانون العمل المصري، يحق لصاحب العمل تعيين من يختاره لشغل الوظائف الشاغرة، مع الالتزام بتسجيل الموظف الجديد خلال 15 يومًا من تعيينه. يُسمح لصاحب العمل باستشارة المكاتب الاستشارية لتقييم طلبات المرشحين ولا يجوز له تشغيل عمال عبر متعهد أو مقاول. يجب على المنشأة إرسال بيانات العامل خلال يناير من كل عام بالإضافة إلى أي تغييرات في الوظائف أو توسيع فريق العمل.,0.0,0.0
ما هي الإجراءات القانونية المتعلقة بتسوية مستحقات العامل حال توفِّي العامل وما هي الخطوات الواجب اتباعها؟,['ولا ينتهي عقد العمل بوفاة صاحب العمل إلا إذا كان قد أبرم لاعتبارات تتعلق بشخص صاحب العمل أو بنشاطه الذي ينقطع بوفاته.\nوإذا توفى العامل وهو في الخدمة يصرف صاحب العمل لأسرته ما يعادل أجر شهرين كاملين لمواجهة نفقات الجنازة بحد أدنى قدره مائتان وخمسون جنيها ، كما يصرف منحة تعادل أجر العامل كاملا عن الشهر الذي توفى فيه والشهرين التاليين له طبقا لقواعد قوانين التأمين الاجتماعي.'],وفقًا للماده رقم 7 من قانون العمل المصري، يتمتع الموظف بأولوية في الحصول على مستحقاته على كل الديون الأخرى عدا المصاريف القضائية وديون الخزانة العامة. تُسدَّد الأجور وغيرها من المبالغ للأقارب المباشرين أو المستحقين للوراثة وفقًا للترتيب القانوني للحصول على المستحقات من أموال المدين.,0.0,0.9999999999
ما هي المتطلبات القانونية المتعلقة بفترة الرضاعة للعاملة التي قد وضعت مولودها وما الذي يحدده القانون بهذا الشأن؟,['المادة 93 من قانون العمل المصري: يكون للعاملة التي ترضع طفلها فى خلال الأربعة والعشرين شهرا التالية لتاريخ الوضع – فضلا عن مدة الراحة المقررة – الحق فى فترتين أخريين للرضاعة لا تقل كل منهما عن نصف ساعة ، وللعاملة الحق فى ضم هاتين الفترتين.\nوتحسب هاتان الفترتان الإضافيتان من ساعات العمل ولا يترتب عليهما أى تخفيض فى الأجر.'],وفقاً للماده رقم 93 من قانون العمل المصري، يحق للعاملة التي ترضع طفلها خلال 24 شهراً من الولادة الحصول على فترتين للرضاعة لا تقل كل واحدة منهما عن نصف ساعة، ويجوز دمجهما. تُحسب هذه الفترات ضمن ساعات العمل الرسمية ولا يجوز أن يؤثران على الأجر المستحق.,1.0,0.9999999999
كيف تُنظم الورقة القانونية عملية تجنيد العمال وتشغيلهم في حال توافر قدرات عاملة من وزارة القوى العاملة؟,"['المادة 16 من قانون العمل المصري: لصاحب العمل الإعلان عن الوظائف الشاغرة بمختلف وسائل الإعلام وأن يعهد إلى أحد المكاتب الاستشارية بدراسة الطلبات التى تقدم إليه وإبداء الرأي أو التوصية أو المساعدة بشأن اختيار أفضل المرشحين لهذه الوظائف.\nولا يجوز له تشغيل عمال عن طريق متعهد أو مقاول توريد عمال.', 'ولا يجوز له تشغيل عمال عن طريق متعهد أو مقاول توريد عمال.\nويجوز للوزير المختص بقرار منه الترخيص للجمعيات والمؤسسات والمنظمات النقابية بالنسبة لأعضائها بإنشاء مكاتب لتشغيل المتعطلين ، وفى هذه الحالة يتعين على هذه الجهات مراعاة الأحكام الواردة فى هذا الفصل والقرار المشار إليه.', 'المادة 24 من قانون العمل المصري: يصدر الوزير المختص القرارات اللازمة لتنفيذ أحكام هذا الفصل ، وعلى الأخص القرارات المتعلقة بواجبات الشركات المرخص لها بالعمل فى مجال التشغيل ، والشروط الواجب توافرها فى مقر الشركة وتنظيم إجراءات العمل فى هذا النشاط ، وتحديد السجلات التى يتعين إمساكها واللازمة لمباشرة عملها وقواعد القيد فيها والرقابة والتفتيش عليها ، والشروط الواجب توافرها فى الإعلانات التى تنشر فى', 'ويدخل فى اختصاص هذه اللجنة رسم السياسة العامة لاستخدام العمالة المصرية فى داخل جمهورية مصر العربية أو خارجها ، ووضع النظم والقواعد والإجراءات اللازمة لهذا الاستخدام.\nويصدر بتشكيل اللجنة ونظام سير العمل بها قرار من رئيس مجلس الوزراء فى مدة أقصاها ستة أشهر من تاريخ العمل بهذا القانون.', 'مقر الشركة وتنظيم إجراءات العمل فى هذا النشاط ، وتحديد السجلات التى يتعين إمساكها واللازمة لمباشرة عملها وقواعد القيد فيها والرقابة والتفتيش عليها ، والشروط الواجب توافرها فى الإعلانات التى تنشر فى جمهورية مصر العربية عن فرص العمل ، وكذلك تحديد أسلوب ووسيلة إخطار الجهات المنصوص عليها فى المادتين (17 ، 81) من هذا القانون باعتراض الوزارة وذلك كله خلال ستين يوما من تاريخ العمل بهذا القانون']",وفقًا للماده رقم 17 و19 من قانون العمل المصري، تتولى الوزارة المختصة ومسؤولية تجنيد العمال وتشغيلهم في حالات اتفاقيات العمل الوطنية والدولية. يجب تقديم الطلبات المتعلقة بتوفير فرص العمل وشروطها موثقة من السلطات المختصة، وتضمن الوزارة تنفيذ العقود من خلال متابعة الاتفاقيات الموقعة مع الجهات المختلفة. هذا يضمن وجود نظامين متكاملين يعتمدان على التقييم ويمكن تشكيلهما كاستجابة لتوفير حاجات السوق المختلفة.,0.0,0.99999999998
ما هي اللوائح القانونية المعنية بتنظيم إجراءات تشغيل الأطفال والعمل على تحسين أوضاعهم في ظروف العمل؟,['المادة 100 من قانون العمل المصري: يصدر الوزير المختص قرارا بتحديد نظام تشغيل الأطفال والظروف والشروط والأحوال التى يتم فيها التشغيل ، وكذلك الأعمال والمهن والصناعات التى يحظر تشغيلهم فيها وفقا لمراحل السن المختلفة.'],وفقًا للماده رقم 100 من قانون العمل المصري، يصدر الوزير المختص قرارًا يحدد نظام تشغيل الأطفال والظروف والشروط المناسبة لها، مع تحديد الأعمال والمهن والصناعات التي يحظر تشغيلهم فيها. هذا يضمن لكل طفل حقوقه ويضفي نظامًا متماسكًا لضمان سلامتهم وتطوير قدراتهم حسب العمر المتاح لهم.,0.5,0.9999999999
ما هي الإجراءات والشروط التي تفرضها اللوائح لتعيين موظفين في أماكن العمل التي تتطلب زيادة في الحماية وضمان الحقوق؟,"['يشترط للتعيين ابتداءً في إحدى وظائف التعليم المشار إليها في المادة (70) من هذا القانون، أو للترقية للوظائف الأعلى أو ما يعادلها على النحو الوارد في هذا الباب، توافر شروط شغلها والحصول على شهادة الصلاحية لشغل الوظيفة واستيفاء برامج التنمية المهنية التي تعقد لهذا الغرض.', 'المادة 212 من قانون العمل المصري: تلتزم المنشأة وفروعها بتوفير وسائل الوقاية من المخاطر السلبية والتي تنشأ أو يتفاقم الضرر أو الخطر من عدم توافرها ، كوسائل الإنقاذ والإسعاف والنظافة والترتيب والتنظيم بأماكن العمل ، والتأكد من حصول العاملين بأماكن طهو وتناول الأطعمة والمشروبات على الشهادات الصحية الدالة على خلوهم من الأمراض الوبائية والمعدية.']",وفقًا للماده رقم 72 من قانون العمل المصري، عند حدوث نزاع بين العامل وصاحب العمل يجب أن يُعرض الأمر على لجنة مشكلة من ممثلين مختلفين لتسوية النزاع بشكل سريع. تُنشأ المحكمة العمالية لحل المشاكل العمالية الفردية ونتائجها. هذا يضمن وجود نظام عمالي يحفظ حقوق العامل في أوقات الأزمات.,0.0,0.0
